label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
okay,0.5573226809501648,0.849125862121582,1.7362452808811213e-07,0.4956861436367035,0.7655292749404907,-0.01260371133685112,0.44996145367622375,0.6884790062904358,-0.03300178050994873,0.4011329710483551,0.6347635388374329,-0.059503864496946335,0.37020835280418396,0.5848748087882996,-0.08704883605241776,0.5492880344390869,0.5729941725730896,-0.0115122739225626,0.4845585525035858,0.5268270373344421,-0.06613314896821976,0.43247684836387634,0.5470216274261475,-0.11686448007822037,0.4013062119483948,0.5865013599395752,-0.14572250843048096,0.5903257131576538,0.5628023743629456,-0.029239896684885025,0.607723593711853,0.45242154598236084,-0.06973043084144592,0.5969189405441284,0.36584746837615967,-0.10567348450422287,0.5780997276306152,0.30413323640823364,-0.12859031558036804,0.6196531057357788,0.5845696330070496,-0.05240819230675697,0.6707878112792969,0.488254576921463,-0.08393733203411102,0.6783843636512756,0.41402503848075867,-0.10198022425174713,0.6765543222427368,0.3527944087982178,-0.11161354929208755,0.6322861909866333,0.6280726194381714,-0.07750117778778076,0.6943008899688721,0.5874870419502258,-0.10199438780546188,0.723831057548523,0.5364041924476624,-0.10876055806875229,0.7458916306495667,0.4858766198158264,-0.1100732758641243
okay,0.4394514560699463,0.848837673664093,1.246066858584527e-07,0.3998231589794159,0.7261000871658325,-0.019426699727773666,0.39484649896621704,0.6067670583724976,-0.03788227215409279,0.3751617670059204,0.5114580988883972,-0.06299422681331635,0.37095922231674194,0.432872474193573,-0.08856634795665741,0.5430921912193298,0.5543822646141052,0.006726743187755346,0.5265683531761169,0.4680825471878052,-0.04370122775435448,0.47267255187034607,0.4547693133354187,-0.09037235379219055,0.42629921436309814,0.47229939699172974,-0.11539840698242188,0.5949365496635437,0.5709205269813538,-0.011100019328296185,0.6637338995933533,0.4752423167228699,-0.045384086668491364,0.6803692579269409,0.382424920797348,-0.07749804109334946,0.6806555986404419,0.3036075830459595,-0.09766315668821335,0.6244507431983948,0.6163647174835205,-0.03840223327279091,0.7122126817703247,0.551174521446228,-0.07342366874217987,0.7480083107948303,0.4750993251800537,-0.10031848400831223,0.7681373357772827,0.4063701927661896,-0.11541662365198135,0.6269830465316772,0.6767181158065796,-0.06828199326992035,0.7163560390472412,0.6675252914428711,-0.09592127054929733,0.7748086452484131,0.6364269852638245,-0.10901522636413574,0.8217324614524841,0.6020420789718628,-0.11581072956323624
okay,0.5089015364646912,0.8077179193496704,-9.865423180599464e-07,0.41464778780937195,0.7088726162910461,0.045445773750543594,0.373948335647583,0.6318100094795227,0.05095125362277031,0.33149150013923645,0.5822726488113403,0.03913411498069763,0.31977128982543945,0.5319743752479553,0.025100819766521454,0.5313388705253601,0.5124908685684204,0.063635915517807,0.44115662574768066,0.4280279576778412,0.05430981516838074,0.3785196542739868,0.4528162479400635,0.03543078899383545,0.3414905369281769,0.491606742143631,0.02207283489406109,0.5451075434684753,0.512840211391449,0.026292433962225914,0.42852386832237244,0.42190662026405334,0.021292801946401596,0.36357003450393677,0.45622432231903076,0.0006112225237302482,0.3315635919570923,0.5045679211616516,-0.01731317862868309,0.5394786596298218,0.5227850079536438,-0.010931226424872875,0.429134726524353,0.435756117105484,-0.017322303727269173,0.3618452250957489,0.4691813588142395,-0.029247811064124107,0.3245539963245392,0.5186122059822083,-0.03981661796569824,0.5128403306007385,0.5385645627975464,-0.04518434777855873,0.4198227524757385,0.4742248058319092,-0.05280866101384163,0.36782222986221313,0.49018943309783936,-0.05567309632897377,0.3332330584526062,0.522895872592926,-0.05750800669193268
okay,0.4883517622947693,0.804366946220398,-8.752583084969956e-07,0.4574788510799408,0.6377137899398804,0.07532642036676407,0.46495357155799866,0.5471835136413574,0.09416685998439789,0.47050994634628296,0.4713312089443207,0.08394763618707657,0.4947608709335327,0.4278017282485962,0.07113983482122421,0.6279093027114868,0.5716895461082458,0.13580767810344696,0.6282328963279724,0.44569000601768494,0.13783714175224304,0.5715701580047607,0.42552247643470764,0.1265086531639099,0.5329113602638245,0.45383065938949585,0.11696208268404007,0.6501791477203369,0.5862030982971191,0.07776277512311935,0.6398908495903015,0.4291524887084961,0.07999279350042343,0.5681802034378052,0.4151005148887634,0.06976760178804398,0.5381079912185669,0.4563208520412445,0.06234142929315567,0.6537420749664307,0.5975737571716309,0.01627197116613388,0.6360305547714233,0.43509384989738464,0.01187270600348711,0.5657966136932373,0.4285755753517151,0.01580483838915825,0.537967324256897,0.4760313034057617,0.017757635563611984,0.638733983039856,0.5978794097900391,-0.04196328669786453,0.5993903279304504,0.4651615023612976,-0.044309139251708984,0.5486345291137695,0.4634915590286255,-0.034820083528757095,0.529517412185669,0.5085309743881226,-0.028207873925566673
okay,0.5068731307983398,0.8000168204307556,-7.760341986795538e-07,0.42031431198120117,0.7423843145370483,0.08087706565856934,0.374536395072937,0.6904706358909607,0.10814303904771805,0.3351392149925232,0.6505385637283325,0.1091800332069397,0.3220382332801819,0.5965582728385925,0.10665732622146606,0.47779980301856995,0.5701848268508911,0.1356511265039444,0.4181627631187439,0.5033586025238037,0.14578014612197876,0.3697800636291504,0.5251224040985107,0.1347162127494812,0.3432762920856476,0.5601903796195984,0.12444450706243515,0.4928508996963501,0.5548837780952454,0.08276748657226562,0.4168681204319,0.481543630361557,0.09778515249490738,0.3599085807800293,0.5124807357788086,0.07965809106826782,0.3369308412075043,0.5580028295516968,0.061775337904691696,0.4946828782558441,0.5503609776496887,0.029461605474352837,0.4171416759490967,0.4814286231994629,0.041930049657821655,0.3617244362831116,0.5188831686973572,0.03538854420185089,0.33833274245262146,0.5672596096992493,0.024925850331783295,0.4824255108833313,0.5546073913574219,-0.019557369872927666,0.41150882840156555,0.5155267715454102,-0.010960094630718231,0.3637930452823639,0.539156436920166,-0.00815009605139494,0.3373652696609497,0.5721296668052673,-0.009285752661526203
okay,0.4850032329559326,0.813554048538208,-3.938708346140629e-07,0.3984628915786743,0.732452929019928,0.05027862638235092,0.36361414194107056,0.671131432056427,0.07568269968032837,0.3386620581150055,0.6097955107688904,0.07827752828598022,0.3475395441055298,0.5466163754463196,0.07964546233415604,0.45506763458251953,0.6159184575080872,0.16276374459266663,0.4373445212841034,0.5434437990188599,0.17569410800933838,0.39842689037323,0.5338408350944519,0.15843315422534943,0.37123745679855347,0.5426745414733887,0.1434451937675476,0.47855764627456665,0.6013967394828796,0.1263306438922882,0.452096551656723,0.5105294585227966,0.1292399913072586,0.4015354514122009,0.5079392790794373,0.08882392942905426,0.3704228401184082,0.5346632599830627,0.061519306153059006,0.4994320869445801,0.5871095657348633,0.08444228023290634,0.46627557277679443,0.49460241198539734,0.08381398767232895,0.4100372791290283,0.49835455417633057,0.05429965630173683,0.3769181966781616,0.5289671421051025,0.03606704622507095,0.513862133026123,0.5762548446655273,0.044809482991695404,0.46750012040138245,0.510718047618866,0.048107121139764786,0.4149348735809326,0.5090784430503845,0.040215373039245605,0.3797978162765503,0.528603196144104,0.034180618822574615
okay,0.5403806567192078,0.7574208378791809,-9.547209174343152e-07,0.43889036774635315,0.6847611665725708,0.07211791723966599,0.39326179027557373,0.6330666542053223,0.08481846749782562,0.35147058963775635,0.6055557727813721,0.07205267250537872,0.3309206962585449,0.5616055727005005,0.0542362816631794,0.495022177696228,0.4910600483417511,0.08623989671468735,0.41024428606033325,0.4444285035133362,0.07581799477338791,0.3658323884010315,0.49331918358802795,0.0571785643696785,0.3507041335105896,0.5455913543701172,0.04315030574798584,0.5115571022033691,0.48979830741882324,0.0289694145321846,0.4065057337284088,0.4367302358150482,0.01821664534509182,0.35823431611061096,0.4942692518234253,-0.004533031024038792,0.3466199040412903,0.5503636002540588,-0.022627191618084908,0.5151559710502625,0.5032245516777039,-0.02733052521944046,0.4134019613265991,0.45687881112098694,-0.03918088972568512,0.3628726899623871,0.5128852128982544,-0.049609068781137466,0.34566530585289,0.5690146088600159,-0.05858488753437996,0.5052466988563538,0.5282999873161316,-0.07885221391916275,0.422295480966568,0.5035445094108582,-0.09027009457349777,0.3750470280647278,0.5336362719535828,-0.0935448631644249,0.35031309723854065,0.5675868391990662,-0.09655880928039551
okay,0.4973216950893402,0.7461850643157959,2.8371087523737515e-07,0.43740302324295044,0.6767085790634155,-0.008573918603360653,0.3910856544971466,0.6198962926864624,-0.027758006006479263,0.3409690260887146,0.5753976702690125,-0.052750714123249054,0.3099426031112671,0.5338621735572815,-0.07754092663526535,0.4819563925266266,0.5024886131286621,-0.00919440109282732,0.4182775020599365,0.46474772691726685,-0.05181412771344185,0.36630067229270935,0.492285817861557,-0.09312209486961365,0.3408660292625427,0.536217212677002,-0.11785139888525009,0.5215630531311035,0.4821164011955261,-0.024198541417717934,0.535302996635437,0.37563034892082214,-0.05645837262272835,0.5343887805938721,0.2913292348384857,-0.08567117899656296,0.536745548248291,0.23071658611297607,-0.10774198919534683,0.5463894009590149,0.49387407302856445,-0.043064963072538376,0.6044450998306274,0.40078866481781006,-0.06594325602054596,0.6224960684776306,0.329404354095459,-0.07607056200504303,0.6343741416931152,0.26983141899108887,-0.08293996006250381,0.5550432801246643,0.5272084474563599,-0.06354475766420364,0.6160609722137451,0.4702984094619751,-0.07692044228315353,0.645106315612793,0.4165121614933014,-0.07516378909349442,0.6671332716941833,0.3641013503074646,-0.0730910524725914
okay,0.4961559474468231,0.7808065414428711,-4.199575585062121e-07,0.4303414225578308,0.7014825344085693,0.0206639114767313,0.3862236738204956,0.6226098537445068,0.016146309673786163,0.3392467796802521,0.5739409923553467,-0.0035582249984145164,0.30221104621887207,0.5180719494819641,-0.02309117279946804,0.47350314259529114,0.5302703380584717,0.052495695650577545,0.42632049322128296,0.46712592244148254,0.01821865513920784,0.3785853385925293,0.4837034344673157,-0.017996879294514656,0.3434159755706787,0.5154556035995483,-0.035065844655036926,0.5001950263977051,0.5198234915733337,0.02239212766289711,0.48963257670402527,0.4134662449359894,0.008032507263123989,0.45289933681488037,0.3708644509315491,-0.0031213811598718166,0.4164697825908661,0.36296290159225464,-0.006892969831824303,0.5220195055007935,0.5230598449707031,-0.014552618376910686,0.5212845802307129,0.4036698043346405,-0.021658241748809814,0.4878996014595032,0.3420306444168091,-0.011884624138474464,0.4579627811908722,0.3124784231185913,-0.0013908547116443515,0.5346764922142029,0.5320286154747009,-0.053650856018066406,0.5367732048034668,0.43561381101608276,-0.056627266108989716,0.5156835913658142,0.37223923206329346,-0.04422686994075775,0.48965391516685486,0.3277774453163147,-0.030839230865240097
okay,0.5546379089355469,0.8758119344711304,-1.9461759848127258e-07,0.5285468697547913,0.753908097743988,0.00454794242978096,0.5311892032623291,0.6464986205101013,-0.006385371554642916,0.5180936455726624,0.5640701055526733,-0.028697187080979347,0.5107594132423401,0.4878729581832886,-0.05087049677968025,0.6542015075683594,0.6223416924476624,0.036884162575006485,0.643244743347168,0.5318275690078735,-0.007737177424132824,0.6009253263473511,0.5073426365852356,-0.05259028449654579,0.556174635887146,0.5151695013046265,-0.07447327673435211,0.6827899813652039,0.6472470164299011,0.012906153686344624,0.7421276569366455,0.5579524636268616,-0.018352122977375984,0.7333859801292419,0.4908929169178009,-0.04225360229611397,0.7001131772994995,0.4507955014705658,-0.050298187881708145,0.6981595158576965,0.6827914118766785,-0.018867645412683487,0.7622003555297852,0.5928900241851807,-0.03750205785036087,0.7656131982803345,0.5202248096466064,-0.03984573110938072,0.7527092695236206,0.47058433294296265,-0.034912899136543274,0.6959713697433472,0.7185344099998474,-0.053428273648023605,0.7424370050430298,0.6594926714897156,-0.0647624209523201,0.7636188864707947,0.5997183322906494,-0.06191482022404671,0.7771060466766357,0.54352867603302,-0.05424101650714874
